timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605182935529088000,10.0.1.125,42.0,pick,19.526666666666667,46.09033333333334,204109.0,123369.0,2
1605182935960395008,10.0.1.122,43.0,pick,17.843333333333334,46.087266666666665,201591.0,123260.0,2
1605182936529747968,10.0.1.125,41.0,pick,16.58,46.08285,142656.0,82955.0,2
1605182936960262912,10.0.1.122,42.0,pick,18.0,46.0805,139381.0,82142.0,2
1605182937528811008,10.0.1.125,39.0,pick,17.226666666666667,46.08583333333333,207371.0,123049.0,2
1605182937960652032,10.0.1.122,41.0,pick,15.453333333333333,46.08993333333333,213123.0,125163.0,2
1605182938528854016,10.0.1.125,38.0,pick,15.004999999999999,46.08665,145187.0,83874.0,2
1605182938960352000,10.0.1.122,39.0,pick,16.33,46.0805,138375.0,83020.0,2
1605182939530731008,10.0.1.125,38.0,pick,14.549999999999999,46.0846,140235.0,82841.0,2
1605182939960809984,10.0.1.122,39.0,pick,15.15,46.08265,140056.0,82095.0,2
1605182940528583168,10.0.1.125,35.0,pick,16.496666666666666,46.08226666666667,198672.0,122385.0,2
1605182940960707840,10.0.1.122,37.0,pick,15.463333333333333,46.0856,197117.0,121861.0,2
1605182941530746880,10.0.1.125,36.0,pick,15.715,46.0892,140629.0,82503.0,3
1605182942291325184,10.0.1.122,366.0,move_up,18.459999999999997,46.0917,226821.0,127839.0,3
1605182942542452992,10.0.1.125,46.0,pick,18.576666666666668,46.0885,230604.0,132988.0,3
1605182943542844160,10.0.1.125,42.0,pick,17.26,46.080799999999996,144199.0,87355.0,3
1605182943796421888,10.0.1.122,442.0,move_up,18.7925,46.0864,319573.0,189664.0,3
1605182944551048960,10.0.1.125,49.0,pick,23.3,46.092200000000005,171873.0,99859.0,3
1605182945251517952,10.0.1.122,401.0,move_up,20.14,46.07366666666667,240841.0,136441.0,3
1605182945528960000,10.0.1.125,25.0,pick,20.31,46.08506666666667,239064.0,136658.0,3
1605182946556195072,10.0.1.125,51.0,pick,22.299999999999997,46.097300000000004,161485.0,90384.0,3
1605182946721262080,10.0.1.122,393.0,move_up,22.80333333333333,46.10406666666666,233204.0,135169.0,3
1605182947550792960,10.0.1.125,45.0,pick,22.285,46.08135,161997.0,94624.0,3
1605182948134599936,10.0.1.122,358.0,move_up,22.3,46.0821,235608.0,138227.0,3
1605182948550502144,10.0.1.125,43.0,pick,22.33,46.08595,171196.0,98128.0,3
1605182949542939904,10.0.1.122,393.0,move_up,23.127499999999998,46.089525,334942.0,190489.0,3
1605182949550102016,10.0.1.125,42.0,pick,23.39333333333333,46.089933333333335,237357.0,135964.0,3
1605182950880579840,10.0.1.125,371.0,move_up,25.330000000000002,46.094300000000004,258346.0,138795.0,3
1605182950981017088,10.0.1.122,381.0,move_up,25.330000000000002,46.094300000000004,258346.0,138795.0,3
1605182952341198080,10.0.1.125,388.0,move_up,21.663333333333338,46.10013333333334,224759.0,134912.0,3
1605182952421838080,10.0.1.122,394.0,move_up,20.415000000000003,46.10495,339245.0,193166.0,3
1605182953772243968,10.0.1.125,376.0,move_up,19.977500000000003,46.05785,369503.0,199796.0,3
1605182953900497920,10.0.1.122,399.0,move_up,21.080000000000002,46.03733333333333,255017.0,141542.0,3
1605182955200244992,10.0.1.125,385.0,move_up,23.36,46.042833333333334,247436.0,143347.0,3
1605182955330193152,10.0.1.122,381.0,move_up,23.36,46.042833333333334,247436.0,143347.0,3
1605182956625988096,10.0.1.125,369.0,move_up,22.593333333333334,46.04513333333333,262553.0,149704.0,3
1605182956759954944,10.0.1.122,361.0,move_up,21.585,46.041125,379297.0,208194.0,3
